customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01902,Female,0,No,No,17,DSL,Month-to-month,Yes,Credit card,114.41,1944.97,Yes
CUST-01903,Male,0,Yes,Yes,32,No,Two year,No,Mailed check,85.59,2738.88,No
CUST-01904,Male,0,No,Yes,36,Fiber optic,Month-to-month,No,Credit card,115.39,4154.04,Yes
CUST-01905,Male,0,Yes,No,32,Fiber optic,One year,No,Electronic check,37.13,1230.26,No
CUST-01906,Male,0,No,Yes,59,No,Two year,Yes,Bank transfer,81.12,4786.08,No
CUST-01907,Male,0,Yes,Yes,3,DSL,Month-to-month,Yes,Credit card,102.55,307.65,No
CUST-01908,Male,0,Yes,Yes,37,Fiber optic,Two year,No,Mailed check,69.92,2619.44,No
CUST-01909,Female,0,Yes,No,30,DSL,One year,Yes,Electronic check,54.94,1690.17,No
CUST-01910,Male,0,Yes,No,15,DSL,One year,No,Mailed check,118.45,1776.75,Yes
CUST-01911,Female,0,Yes,Yes,46,Fiber optic,Month-to-month,Yes,Bank transfer,32.38,1489.48,No
CUST-01912,Male,1,Yes,No,57,Fiber optic,Month-to-month,Yes,Bank transfer,59.91,3437.86,Yes
CUST-01913,Female,0,No,Yes,39,No,One year,No,Mailed check,107.08,4178.72,No
CUST-01914,Male,0,Yes,No,6,DSL,Month-to-month,Yes,Credit card,109.85,726.3,Yes
CUST-01915,Female,1,Yes,Yes,5,No,Month-to-month,No,Bank transfer,118.0,590.0,Yes
CUST-01916,Male,1,No,No,30,Fiber optic,Month-to-month,Yes,Bank transfer,108.25,3247.5,Yes
CUST-01917,Male,0,No,Yes,48,Fiber optic,Two year,No,Credit card,23.2,1154.12,No
CUST-01918,Male,0,Yes,No,22,No,Month-to-month,No,Credit card,112.84,2482.48,Yes
CUST-01919,Female,0,Yes,Yes,22,Fiber optic,One year,Yes,Mailed check,61.67,1356.74,No
CUST-01920,Male,0,Yes,Yes,61,Fiber optic,Two year,No,Mailed check,84.47,5152.67,No
CUST-01921,Female,0,No,Yes,1,DSL,Month-to-month,Yes,Bank transfer,58.22,119.75,Yes
CUST-01922,Female,0,No,Yes,5,DSL,Month-to-month,No,Bank transfer,100.99,504.95,Yes
CUST-01923,Male,0,No,Yes,11,No,One year,No,Mailed check,76.74,960.94,No
CUST-01924,Male,0,Yes,Yes,70,Fiber optic,Month-to-month,Yes,Bank transfer,104.25,7297.5,Yes
CUST-01925,Male,0,Yes,No,35,DSL,One year,Yes,Bank transfer,37.76,1325.95,No
CUST-01926,Male,0,Yes,No,11,DSL,One year,No,Credit card,36.87,405.57,No
CUST-01927,Male,0,No,No,22,Fiber optic,One year,Yes,Mailed check,62.92,1386.32,No
CUST-01928,Male,0,No,Yes,69,Fiber optic,Month-to-month,Yes,Credit card,18.48,1275.12,Yes
CUST-01929,Female,0,No,No,49,DSL,One year,Yes,Electronic check,88.67,4344.83,No
CUST-01930,Male,0,Yes,No,16,Fiber optic,One year,No,Credit card,48.2,912.49,No
CUST-01931,Male,0,Yes,Yes,17,Fiber optic,Month-to-month,No,Electronic check,74.84,1272.28,Yes
CUST-01932,Female,0,No,Yes,5,Fiber optic,One year,No,Credit card,25.14,125.7,No
CUST-01933,Female,0,Yes,Yes,55,DSL,Two year,Yes,Electronic check,35.41,1996.0,No
CUST-01934,Male,1,No,No,9,Fiber optic,One year,No,Credit card,81.53,824.48,Yes
CUST-01935,Male,0,No,No,20,DSL,Month-to-month,Yes,Credit card,49.18,1039.92,Yes
CUST-01936,Male,0,Yes,Yes,25,Fiber optic,Month-to-month,No,Credit card,39.9,997.5,Yes
CUST-01937,Female,0,No,No,44,Fiber optic,Month-to-month,Yes,Credit card,41.34,1829.66,Yes
CUST-01938,Female,0,Yes,No,43,Fiber optic,Month-to-month,Yes,Mailed check,39.91,1716.13,Yes
CUST-01939,Male,0,Yes,No,57,DSL,Month-to-month,No,Electronic check,81.53,4692.3,Yes
CUST-01940,Male,0,Yes,No,21,No,Two year,No,Credit card,35.1,737.1,No
CUST-01941,Male,1,No,No,27,DSL,Month-to-month,Yes,Bank transfer,55.0,1485.0,Yes
CUST-01942,Female,0,No,Yes,27,Fiber optic,Two year,Yes,Credit card,88.16,2380.32,No
CUST-01943,Male,0,Yes,No,3,No,Month-to-month,Yes,Bank transfer,70.39,233.42,Yes
CUST-01944,Male,0,No,Yes,53,Fiber optic,Month-to-month,No,Bank transfer,78.92,4182.76,Yes
CUST-01945,Male,0,Yes,No,38,No,Month-to-month,Yes,Mailed check,43.59,1732.37,No
CUST-01946,Male,0,No,Yes,34,Fiber optic,Month-to-month,Yes,Mailed check,113.14,3882.92,Yes
CUST-01947,Female,0,No,Yes,71,Fiber optic,One year,Yes,Mailed check,60.22,4307.86,No
CUST-01948,Male,0,No,No,12,Fiber optic,Two year,Yes,Bank transfer,47.27,567.24,No
CUST-01949,Male,0,No,No,69,Fiber optic,Two year,No,Bank transfer,110.24,7691.53,No
CUST-01950,Female,1,Yes,No,48,DSL,Month-to-month,Yes,Electronic check,84.84,4072.32,Yes
CUST-01951,Female,0,Yes,No,15,Fiber optic,One year,No,Electronic check,80.62,1296.18,No
CUST-01952,Male,1,No,No,48,DSL,Month-to-month,No,Electronic check,108.45,5306.71,Yes
CUST-01953,Male,0,Yes,No,54,No,Two year,Yes,Bank transfer,23.97,1320.01,No
CUST-01954,Female,1,No,No,26,DSL,Month-to-month,No,Bank transfer,103.44,2741.04,Yes
CUST-01955,Male,0,Yes,Yes,24,DSL,Month-to-month,No,Electronic check,87.14,2091.36,Yes
CUST-01956,Female,0,No,No,60,No,Month-to-month,No,Bank transfer,54.72,3283.2,No
CUST-01957,Female,0,No,Yes,11,DSL,Month-to-month,Yes,Electronic check,44.15,540.76,No
CUST-01958,Female,0,No,No,0,Fiber optic,Month-to-month,Yes,Credit card,28.69,46.23,Yes
CUST-01959,Male,0,Yes,Yes,47,Fiber optic,Two year,No,Bank transfer,113.99,5357.53,No
CUST-01960,Female,0,No,Yes,65,DSL,One year,Yes,Bank transfer,32.48,2111.2,Yes
CUST-01961,Female,0,Yes,Yes,36,DSL,Two year,Yes,Bank transfer,44.46,1600.56,No
CUST-01962,Male,0,Yes,Yes,9,Fiber optic,Month-to-month,No,Mailed check,88.49,817.06,Yes
CUST-01963,Female,0,Yes,No,38,DSL,One year,Yes,Credit card,90.44,3436.72,No
CUST-01964,Female,0,Yes,No,18,DSL,Month-to-month,No,Bank transfer,34.4,675.72,Yes
CUST-01965,Female,1,No,No,59,DSL,Month-to-month,No,Electronic check,101.04,6020.5,No
CUST-01966,Male,0,No,Yes,44,Fiber optic,Month-to-month,Yes,Credit card,70.05,3082.2,No
CUST-01967,Male,0,Yes,Yes,24,DSL,Month-to-month,No,Bank transfer,104.54,2535.02,Yes
CUST-01968,Female,0,No,Yes,44,DSL,One year,No,Mailed check,26.9,1183.6,Yes
CUST-01969,Male,1,No,No,48,Fiber optic,Month-to-month,No,Credit card,22.37,1085.86,Yes
CUST-01970,Female,0,No,No,48,Fiber optic,Month-to-month,Yes,Electronic check,82.97,3982.56,Yes
CUST-01971,Female,0,Yes,Yes,26,DSL,One year,No,Bank transfer,33.3,896.92,No
CUST-01972,Female,1,No,Yes,41,DSL,Month-to-month,No,Bank transfer,71.54,2933.14,Yes
CUST-01973,Male,0,Yes,No,3,No,Two year,No,Credit card,19.44,58.32,No
CUST-01974,Female,1,No,No,29,Fiber optic,Month-to-month,Yes,Bank transfer,97.55,2828.95,No
CUST-01975,Male,0,Yes,Yes,27,Fiber optic,Two year,No,Credit card,109.75,2963.25,Yes
CUST-01976,Female,0,No,Yes,38,Fiber optic,One year,Yes,Mailed check,103.57,3949.28,Yes
CUST-01977,Male,0,Yes,No,68,DSL,One year,Yes,Credit card,115.75,7871.0,No
CUST-01978,Male,1,Yes,No,68,No,One year,No,Electronic check,110.12,7582.44,No
CUST-01979,Female,1,Yes,No,34,No,Two year,Yes,Credit card,63.29,2159.89,No
CUST-01980,Female,0,Yes,No,46,No,One year,Yes,Credit card,58.63,2708.62,No
CUST-01981,Female,0,Yes,No,7,DSL,Month-to-month,No,Bank transfer,109.41,775.73,Yes
CUST-01982,Male,0,No,Yes,34,DSL,Month-to-month,Yes,Electronic check,112.55,3876.85,No
CUST-01983,Female,0,Yes,No,49,DSL,One year,No,Mailed check,117.23,5773.07,Yes
CUST-01984,Female,0,Yes,Yes,49,DSL,Month-to-month,Yes,Electronic check,96.37,4744.23,Yes
CUST-01985,Female,0,Yes,Yes,69,DSL,Month-to-month,No,Credit card,38.6,2700.2,No
CUST-01986,Female,0,Yes,Yes,33,Fiber optic,Month-to-month,No,Mailed check,114.39,3774.87,Yes
CUST-01987,Male,0,Yes,No,65,DSL,Month-to-month,Yes,Credit card,114.61,7449.65,Yes
CUST-01988,Male,1,No,Yes,70,No,Month-to-month,No,Credit card,85.95,6016.5,No
CUST-01989,Female,0,Yes,Yes,41,DSL,One year,Yes,Electronic check,105.44,4323.04,No
CUST-01990,Female,0,No,No,6,DSL,One year,No,Credit card,75.24,480.43,No
CUST-01991,Male,0,Yes,Yes,27,No,Two year,Yes,Mailed check,114.3,3087.1,No
CUST-01992,Male,0,No,No,55,Fiber optic,Month-to-month,No,Electronic check,27.58,1545.99,Yes
CUST-01993,Female,0,Yes,No,41,Fiber optic,Month-to-month,No,Mailed check,106.12,4350.92,Yes
CUST-01994,Female,0,No,No,67,Fiber optic,One year,Yes,Bank transfer,23.66,1585.22,No
CUST-01995,Male,0,No,No,58,DSL,Month-to-month,Yes,Credit card,52.59,3050.22,No
CUST-01996,Female,0,No,No,4,DSL,One year,No,Bank transfer,31.8,146.54,No
CUST-01997,Female,1,No,No,62,Fiber optic,Month-to-month,No,Electronic check,66.87,4145.94,Yes
CUST-01998,Male,0,No,No,25,Fiber optic,Two year,No,Mailed check,41.69,1059.67,Yes
CUST-01999,Male,0,No,Yes,58,Fiber optic,Month-to-month,Yes,Mailed check,115.11,6676.38,Yes
